"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
39,"housemaid","married","basic.4y","no","yes","yes","cellular","aug","fri",215,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
31,"services","married","high.school","no","yes","no","cellular","jun","wed",591,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
34,"blue-collar","married","basic.9y","","yes","yes","telephone","may","wed",628,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
37,"blue-collar","single","","","no","no","telephone","may","fri",331,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"technician","married","professional.course","no","yes","no","telephone","nov","mon",76,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
29,"services","single","high.school","no","no","no","cellular","jul","fri",320,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
59,"blue-collar","married","basic.4y","no","no","no","cellular","aug","tue",163,3,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
64,"admin.","married","high.school","no","no","no","cellular","jul","thu",368,1,999,0,"nonexistent",-1.7,94.215,-40.3,0.884,4991.6,"yes"
33,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","mon",239,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
24,"technician","married","university.degree","no","yes","yes","cellular","sep","tue",89,2,3,1,"success",-3.4,92.379,-29.8,0.77,5017.5,"yes"
33,"technician","married","university.degree","","yes","no","telephone","jun","tue",272,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
34,"blue-collar","married","basic.9y","no","no","no","cellular","may","fri",322,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
33,"services","","high.school","no","yes","yes","telephone","may","thu",155,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
56,"admin.","divorced","","","yes","no","telephone","may","thu",134,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
39,"admin.","married","university.degree","no","no","no","cellular","jul","fri",743,13,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
22,"technician","single","professional.course","no","yes","no","cellular","nov","tue",358,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.72,5017.5,"yes"
32,"admin.","married","high.school","no","yes","no","telephone","oct","wed",48,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.959,4963.6,"no"
39,"admin.","married","university.degree","no","yes","yes","cellular","aug","tue",328,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
49,"blue-collar","married","basic.6y","no","no","no","cellular","aug","mon",133,6,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
85,"retired","divorced","basic.4y","","yes","no","telephone","dec","tue",150,1,999,0,"nonexistent",-3,92.713,-33,0.715,5023.5,"no"
33,"admin.","married","university.degree","no","yes","no","telephone","may","fri",555,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
41,"blue-collar","married","basic.9y","","yes","no","cellular","apr","fri",1038,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
30,"admin.","single","university.degree","no","yes","no","cellular","jun","wed",214,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
38,"admin.","single","university.degree","no","yes","yes","cellular","jul","thu",513,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
50,"unemployed","married","high.school","no","no","no","telephone","may","tue",353,3,999,0,"nonexistent",-1.8,93.876,-40,0.688,5008.7,"yes"
39,"blue-collar","married","basic.6y","","no","no","telephone","may","wed",181,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"admin.","single","university.degree","no","yes","no","telephone","jun","wed",148,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
26,"admin.","married","high.school","no","yes","yes","telephone","jun","wed",119,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
37,"housemaid","single","professional.course","no","yes","no","cellular","jul","wed",60,8,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"blue-collar","married","basic.9y","","no","no","cellular","may","wed",155,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
30,"services","single","high.school","","yes","no","cellular","may","fri",55,2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
47,"blue-collar","divorced","basic.9y","","yes","no","telephone","may","thu",65,7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
18,"student","single","high.school","no","no","no","cellular","nov","fri",256,2,7,2,"failure",-3.4,92.649,-30.1,0.714,5017.5,"yes"
48,"services","divorced","high.school","no","no","no","cellular","jul","mon",137,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
36,"housemaid","divorced","university.degree","no","no","no","telephone","may","thu",767,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
29,"technician","married","university.degree","no","yes","no","cellular","jul","thu",189,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
51,"entrepreneur","married","university.degree","no","no","no","telephone","nov","mon",81,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
49,"technician","married","professional.course","no","yes","no","cellular","jul","mon",534,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
60,"technician","married","high.school","no","no","no","cellular","jul","fri",590,8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
53,"entrepreneur","divorced","university.degree","no","no","no","cellular","nov","mon",93,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
36,"technician","single","university.degree","no","yes","yes","cellular","jul","mon",305,4,3,1,"success",-1.7,94.215,-40.3,0.827,4991.6,"no"
25,"management","married","university.degree","no","yes","no","telephone","nov","wed",268,1,999,0,"nonexistent",-0.1,93.2,-42,4.663,5195.8,"yes"
29,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
24,"technician","single","professional.course","no","no","no","cellular","may","fri",582,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
33,"management","single","university.degree","no","yes","no","telephone","jun","thu",118,3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
37,"admin.","married","high.school","no","yes","no","cellular","jul","thu",230,2,999,0,"nonexistent",-1.7,94.215,-40.3,0.81,4991.6,"no"
43,"services","married","professional.course","no","no","no","cellular","apr","mon",230,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.466,5099.1,"no"
40,"management","married","university.degree","no","yes","yes","cellular","nov","fri",111,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
25,"services","single","high.school","no","yes","no","cellular","jul","fri",172,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
28,"admin.","single","basic.9y","no","yes","yes","telephone","may","mon",335,4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
29,"admin.","single","university.degree","no","no","no","cellular","aug","tue",140,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
26,"admin.","single","university.degree","no","yes","yes","cellular","jul","mon",118,4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
32,"technician","single","university.degree","no","yes","no","cellular","may","tue",211,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
37,"admin.","married","university.degree","","yes","no","cellular","jul","wed",163,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
34,"technician","single","professional.course","no","no","no","cellular","aug","wed",211,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.884,5076.2,"yes"
58,"management","married","basic.9y","no","no","no","cellular","jul","wed",109,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
40,"blue-collar","married","high.school","no","yes","no","telephone","may","thu",183,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
43,"blue-collar","married","basic.9y","","yes","no","cellular","may","tue",545,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
45,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",99,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
39,"technician","married","professional.course","no","yes","no","cellular","may","fri",346,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
36,"admin.","married","university.degree","no","","","telephone","jun","mon",375,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
24,"technician","single","professional.course","no","no","no","cellular","jul","fri",73,4,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
45,"technician","single","professional.course","no","yes","no","telephone","may","tue",37,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"admin.","married","university.degree","","no","no","telephone","may","fri",165,6,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
24,"admin.","single","professional.course","no","yes","no","cellular","apr","thu",125,6,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,"no"
63,"retired","married","","no","yes","yes","cellular","sep","tue",167,1,999,1,"failure",-3.4,92.379,-29.8,0.788,5017.5,"no"
40,"admin.","married","university.degree","no","yes","no","cellular","aug","wed",219,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
32,"admin.","married","high.school","no","yes","no","telephone","jul","mon",107,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
44,"technician","single","professional.course","no","yes","no","cellular","apr","wed",75,1,999,1,"failure",-1.8,93.075,-47.1,1.415,5099.1,"no"
59,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",600,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
32,"admin.","single","university.degree","no","","","cellular","jul","mon",209,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"blue-collar","single","high.school","no","yes","no","cellular","nov","wed",780,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
37,"services","married","high.school","no","no","yes","cellular","nov","wed",54,4,6,1,"success",-3.4,92.649,-30.1,0.715,5017.5,"no"
45,"blue-collar","married","basic.4y","","yes","no","cellular","apr","thu",479,1,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
35,"services","divorced","high.school","no","no","no","cellular","nov","thu",410,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
51,"admin.","divorced","university.degree","","no","no","cellular","aug","fri",137,6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
30,"management","married","university.degree","no","yes","no","telephone","mar","mon",213,7,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"no"
40,"blue-collar","married","basic.4y","","no","yes","telephone","jul","thu",29,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
59,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","tue",133,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
47,"management","married","university.degree","no","yes","no","telephone","jun","wed",181,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
64,"admin.","married","high.school","no","yes","no","cellular","oct","fri",427,1,999,1,"failure",-3.4,92.431,-26.9,0.73,5017.5,"yes"
37,"admin.","married","university.degree","","no","yes","cellular","aug","thu",156,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
53,"housemaid","married","basic.6y","no","","","telephone","may","tue",175,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
36,"technician","married","professional.course","no","no","no","cellular","aug","wed",252,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
54,"blue-collar","married","high.school","no","no","no","cellular","jul","thu",771,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
31,"blue-collar","single","high.school","","yes","no","telephone","jun","tue",187,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
33,"services","single","basic.9y","no","yes","no","cellular","apr","thu",483,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"no"
24,"student","single","high.school","no","yes","no","cellular","may","tue",153,2,6,2,"success",-1.8,93.876,-40,0.668,5008.7,"yes"
45,"services","married","basic.6y","no","yes","yes","cellular","aug","mon",157,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
45,"admin.","married","high.school","no","yes","no","cellular","aug","tue",1293,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes"
47,"services","divorced","high.school","no","no","no","telephone","may","wed",125,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
44,"blue-collar","married","professional.course","","yes","no","telephone","may","mon",140,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
26,"student","single","high.school","no","no","no","cellular","aug","wed",95,3,999,3,"failure",-1.7,94.027,-38.3,0.894,4991.6,"no"
58,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","mon",436,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
39,"technician","married","professional.course","no","no","no","telephone","jun","tue",83,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
53,"admin.","married","university.degree","","yes","no","telephone","may","tue",13,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
35,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","mon",782,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
41,"entrepreneur","divorced","","no","yes","no","cellular","may","fri",317,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
27,"self-employed","single","professional.course","no","no","no","cellular","jun","tue",162,2,999,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,"no"
38,"admin.","divorced","university.degree","no","yes","no","cellular","aug","fri",119,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
35,"blue-collar","married","high.school","","no","no","cellular","apr","mon",63,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
31,"services","married","high.school","","no","no","telephone","may","tue",231,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
70,"retired","married","","no","no","no","telephone","mar","mon",174,2,7,2,"success",-1.8,93.369,-34.8,0.639,5008.7,"no"
39,"blue-collar","married","basic.4y","no","yes","yes","telephone","may","thu",81,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
32,"admin.","single","university.degree","no","yes","no","cellular","aug","thu",217,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
50,"admin.","married","high.school","no","yes","no","cellular","may","wed",333,1,999,2,"failure",-1.8,93.876,-40,0.682,5008.7,"no"
37,"admin.","divorced","basic.9y","","yes","no","telephone","jun","mon",303,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
47,"services","single","basic.6y","","no","yes","cellular","may","fri",307,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
49,"blue-collar","married","basic.4y","","yes","no","telephone","may","wed",61,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
28,"blue-collar","single","basic.6y","","yes","no","cellular","jul","wed",400,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
40,"technician","married","basic.9y","no","yes","no","telephone","jun","fri",235,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
30,"technician","divorced","professional.course","no","no","no","telephone","jun","mon",332,2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
32,"blue-collar","married","basic.4y","no","no","no","cellular","nov","thu",96,3,999,1,"failure",-3.4,92.649,-30.1,0.716,5017.5,"no"
33,"technician","single","professional.course","no","yes","no","cellular","may","fri",70,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
47,"blue-collar","married","university.degree","no","no","no","cellular","aug","mon",115,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
38,"management","single","university.degree","no","yes","no","telephone","jun","thu",69,3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
34,"admin.","married","high.school","no","no","no","cellular","nov","mon",113,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
46,"management","married","university.degree","no","yes","no","cellular","jul","mon",92,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
34,"admin.","single","university.degree","no","no","no","cellular","may","tue",171,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
60,"admin.","married","university.degree","no","no","no","cellular","aug","fri",515,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
40,"blue-collar","married","high.school","no","no","no","telephone","may","fri",51,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
27,"services","single","high.school","no","no","no","cellular","jul","thu",377,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
54,"retired","married","professional.course","no","yes","no","cellular","nov","mon",55,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
44,"services","married","high.school","no","yes","yes","telephone","may","mon",107,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
69,"retired","married","basic.4y","no","yes","yes","cellular","oct","fri",257,3,999,0,"nonexistent",-3.4,92.431,-26.9,0.72,5017.5,"yes"
54,"technician","married","university.degree","no","yes","no","telephone","may","wed",464,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
50,"services","divorced","basic.4y","","","","telephone","may","fri",225,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
34,"technician","married","professional.course","no","yes","no","cellular","aug","fri",201,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
52,"services","married","professional.course","no","no","yes","cellular","aug","fri",173,7,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
